candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
Aileen Hampton,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-16,Renaissance Signs,Renaissance Signs,Signs,311.22,False,True,raw/2025_adid310_aileen-hampton-election-campaign-financial-disclosure.pdf,b5f9aa14,v9,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-21,Renaissance Signs,Renaissance Signs,Wire Stands,62.24,False,True,raw/2025_adid310_aileen-hampton-election-campaign-financial-disclosure.pdf,b5f9aa14,v10,medium,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-04,Sun Print Solutions,Sun Print Solutions,Mailer #2 (loan),1227.30,False,True,raw/2025_adid307_brittany-karzen-election-campaign-financial-disclosure.pdf,76c55bac,v1,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-09,Sun Print Solutions,Sun Print Solutions,Mailer #3 (loan),1212.68,False,True,raw/2025_adid307_brittany-karzen-election-campaign-financial-disclosure.pdf,76c55bac,v2,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-10,Peczuh Printing Company,Peczuh Printing Company,Door Hanger (loan),421.09,False,True,raw/2025_adid307_brittany-karzen-election-campaign-financial-disclosure.pdf,76c55bac,v3,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-13,Sun Print Solutions,Sun Print Solutions,Mailer #4 (loan),1212.82,False,True,raw/2025_adid307_brittany-karzen-election-campaign-financial-disclosure.pdf,76c55bac,v4,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-13,Divergus,Divergus,Digitial Ads (loan),515.00,False,True,raw/2025_adid307_brittany-karzen-election-campaign-financial-disclosure.pdf,76c55bac,v5,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-16,Vottiv,Vottiv,Text Message (loan),149.98,False,True,raw/2025_adid307_brittany-karzen-election-campaign-financial-disclosure.pdf,76c55bac,v6,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-23,Sun Print Solutions,Sun Print Solutions,Mailer #5 (loan),1532.74,False,True,raw/2025_adid307_brittany-karzen-election-campaign-financial-disclosure.pdf,76c55bac,v7,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-23,FundHero,FundHero,Processing Fees (loan),95.18,False,True,raw/2025_adid307_brittany-karzen-election-campaign-financial-disclosure.pdf,76c55bac,v8,high,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),,Landslide Political,Landslide Political,Campaign Support,2765.00,False,True,raw/2025_adid306_cherie-wood-election-campaign-financial-disclosure.pdf,593108bb,v1,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-10,Landslide Political,Landslide Political,Campaign Support,6462.23,False,True,raw/2025_adid306_cherie-wood-election-campaign-financial-disclosure.pdf,593108bb,v2,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-17,Landslide Political,Landslide Political,Campaign Support,500.00,False,True,raw/2025_adid306_cherie-wood-election-campaign-financial-disclosure.pdf,593108bb,v3,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-17,Landslide Political,Landslide Political,Campaign Support,1707.50,False,True,raw/2025_adid306_cherie-wood-election-campaign-financial-disclosure.pdf,593108bb,v4,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-08,Costco,Costco,Supplies/Meet the Candidate Nights,165.71,False,True,raw/2025_adid306_cherie-wood-election-campaign-financial-disclosure.pdf,593108bb,v5,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-08,Zurcher's,Zurcher's,Meet the Candidates Night,11.85,False,True,raw/2025_adid306_cherie-wood-election-campaign-financial-disclosure.pdf,593108bb,v6,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-08,Office Depot,Office Depot,Postcard cutting,5.17,False,True,raw/2025_adid306_cherie-wood-election-campaign-financial-disclosure.pdf,593108bb,v7,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-08,Harbor Freight,Harbor Freight,Zip ties/signs,28.44,False,True,raw/2025_adid306_cherie-wood-election-campaign-financial-disclosure.pdf,593108bb,v8,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-27,Fund Hero,Fund Hero,Fees,38.00,False,True,raw/2025_adid306_cherie-wood-election-campaign-financial-disclosure.pdf,593108bb,v9,medium,vision_cache/vision,0
Conrad Campos,Council,At-Large-2yr,2025,2025-10-28,Pre-general report (Oct 28 filing),,WIX.com,WIX.com,WEBSITE,38.68,False,True,raw/2025_adid311_conrad-campos-election-campaign-financial-disclosure.pdf,7ed0d0e2,v1,low,vision_cache/vision,1
Conrad Campos,Council,At-Large-2yr,2025,2025-10-28,Pre-general report (Oct 28 filing),,,,WEBSITE DOMAIN,26.25,False,True,raw/2025_adid311_conrad-campos-election-campaign-financial-disclosure.pdf,7ed0d0e2,v2,low,vision_cache/vision,1
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-28,Pre-general report (Oct 28 filing),,Wix Website builder,Wix Website builder,,25.78,False,False,raw/2025_adid312_ray-dewolfe-election-campaign-financial-disclosure.pdf,12076531,v1,low,vision_cache/vision,1
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-28,Pre-general report (Oct 28 filing),,website domain (Wix),website domain (Wix),,26.25,False,False,raw/2025_adid312_ray-dewolfe-election-campaign-financial-disclosure.pdf,12076531,v2,low,vision_cache/vision,1
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-28,Pre-general report (Oct 28 filing),,Alphagraphics flyers,Alphagraphics flyers,,165.21,False,False,raw/2025_adid312_ray-dewolfe-election-campaign-financial-disclosure.pdf,12076531,v3,low,vision_cache/vision,1
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-28,Pre-general report (Oct 28 filing),,Votebuilder database,Votebuilder database,,300.00,False,False,raw/2025_adid312_ray-dewolfe-election-campaign-financial-disclosure.pdf,12076531,v4,low,vision_cache/vision,1
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-28,Pre-general report (Oct 28 filing),,Alphagraphics flyers,Alphagraphics flyers,,165.21,False,False,raw/2025_adid312_ray-dewolfe-election-campaign-financial-disclosure.pdf,12076531,v5,low,vision_cache/vision,1
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-28,Pre-general report (Oct 28 filing),,Wix website builder,Wix website builder,,25.78,False,False,raw/2025_adid312_ray-dewolfe-election-campaign-financial-disclosure.pdf,12076531,v6,low,vision_cache/vision,1
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-28,Pre-general report (Oct 28 filing),,Landslide Political Mailers,Landslide Political Mailers,,1447.50,False,False,raw/2025_adid312_ray-dewolfe-election-campaign-financial-disclosure.pdf,12076531,v7,low,vision_cache/vision,1
Sharla Bynum,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-08,Landslide Political,Landslide Political,Mailers GOTV,1065.00,False,True,raw/2025_adid309_sharla-bynum-election-campaign-financial-disclosure.pdf,977703bf,v1,medium,vision_cache/vision,0
Sharla Bynum,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-15,Good Party - org,Good Party - org,Texts,30.59,False,True,raw/2025_adid309_sharla-bynum-election-campaign-financial-disclosure.pdf,977703bf,v2,medium,vision_cache/vision,0
Sharla Bynum,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-17,Good Party - org,Good Party - org,Dashboard,6.07,False,True,raw/2025_adid309_sharla-bynum-election-campaign-financial-disclosure.pdf,977703bf,v3,medium,vision_cache/vision,0
Sharla Bynum,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-17,Canva,Canva,Flyers,173.00,False,True,raw/2025_adid309_sharla-bynum-election-campaign-financial-disclosure.pdf,977703bf,v4,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-12-04,Post-general final (Dec 4 filing),2025-10-26,Granite Library,Granite Library,Photocopies,2.30,False,True,raw/2025_adid318_aileen-hampton-post-election-filing-campaign-financial-disclosure.pdf,405acf93,v1,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-12-04,Post-general final (Dec 4 filing),2025-10-26,Granite Library,Granite Library,Photocopies,4.60,False,True,raw/2025_adid318_aileen-hampton-post-election-filing-campaign-financial-disclosure.pdf,405acf93,v2,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-12-04,Post-general final (Dec 4 filing),2025-12-01,Big Brothers Big Sisters of Utah,Big Brothers Big Sisters of Utah,Remaining Amount to Local Charity,50.42,False,True,raw/2025_adid318_aileen-hampton-post-election-filing-campaign-financial-disclosure.pdf,405acf93,v3,medium,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-12-04,Post-general final (Dec 4 filing),2025-11-01,Brittany Karzen,Brittany Karzen,Loan Repayment,1044.55,False,True,raw/2025_adid315_brittany-karzen-post-election-filing-campaign-financial-disclosure.pdf,14e1899e,v1,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-12-04,Post-general final (Dec 4 filing),2025-10-30,Vottiv,Vottiv,Text Message,217.97,False,True,raw/2025_adid315_brittany-karzen-post-election-filing-campaign-financial-disclosure.pdf,14e1899e,v2,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-12-04,Post-general final (Dec 4 filing),2025-11-03,Vottiv,Vottiv,Text Message,42.97,False,True,raw/2025_adid315_brittany-karzen-post-election-filing-campaign-financial-disclosure.pdf,14e1899e,v3,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-12-04,Post-general final (Dec 4 filing),2025-11-04,Brittany Karzen,Brittany Karzen,Loan Repayment,1494.51,False,True,raw/2025_adid315_brittany-karzen-post-election-filing-campaign-financial-disclosure.pdf,14e1899e,v4,high,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-12-04,Post-general final (Dec 4 filing),2025-11-03,Landslide Political,Landslide Political,Campaign Support,250.00,False,True,raw/2025_adid314_cherie-wood-post-election-filing-campaign-financial-disclosure.pdf,510a793c,v1,high,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-12-04,Post-general final (Dec 4 filing),2025-11-01,Landslide Political,Landslide Political,Campaign Support,3875.00,False,True,raw/2025_adid314_cherie-wood-post-election-filing-campaign-financial-disclosure.pdf,510a793c,v2,high,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-12-04,Post-general final (Dec 4 filing),2025-10-15,Sharla Bynum,Sharla Bynum,Campaign Donation,250.00,False,True,raw/2025_adid314_cherie-wood-post-election-filing-campaign-financial-disclosure.pdf,510a793c,v3,high,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-12-04,Post-general final (Dec 4 filing),2025-11-06,Trevor Ortman,Trevor Ortman,Campaign event food,500.00,False,True,raw/2025_adid314_cherie-wood-post-election-filing-campaign-financial-disclosure.pdf,510a793c,v4,high,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-12-04,Post-general final (Dec 4 filing),2025-11-05,Creole and Sliders,Creole and Sliders,Campaign event food,148.98,False,True,raw/2025_adid314_cherie-wood-post-election-filing-campaign-financial-disclosure.pdf,510a793c,v5,high,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-12-04,Post-general final (Dec 4 filing),2025-12-02,Cherie Wood,Cherie Wood,Loan repayment,6500.00,False,True,raw/2025_adid314_cherie-wood-post-election-filing-campaign-financial-disclosure.pdf,510a793c,v6,high,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-12-04,Post-general final (Dec 4 filing),,Wix website builder,Wix website builder,,25.78,False,False,raw/2025_adid319_ray-dewolfe-post-election-filing-campaign-financial-disclosure.pdf,02806104,v1,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-12-04,Post-general final (Dec 4 filing),,Website domain,Website domain,,26.25,False,False,raw/2025_adid319_ray-dewolfe-post-election-filing-campaign-financial-disclosure.pdf,02806104,v2,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-12-04,Post-general final (Dec 4 filing),,Campaign Flyers,Campaign Flyers,,165.21,False,False,raw/2025_adid319_ray-dewolfe-post-election-filing-campaign-financial-disclosure.pdf,02806104,v3,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-12-04,Post-general final (Dec 4 filing),,Votebuilder,Votebuilder,,300.00,False,False,raw/2025_adid319_ray-dewolfe-post-election-filing-campaign-financial-disclosure.pdf,02806104,v4,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-12-04,Post-general final (Dec 4 filing),,Campaign Flyers,Campaign Flyers,,165.21,False,False,raw/2025_adid319_ray-dewolfe-post-election-filing-campaign-financial-disclosure.pdf,02806104,v5,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-12-04,Post-general final (Dec 4 filing),,Wix website builder,Wix website builder,,25.78,False,False,raw/2025_adid319_ray-dewolfe-post-election-filing-campaign-financial-disclosure.pdf,02806104,v6,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-12-04,Post-general final (Dec 4 filing),,Stickers,Stickers,,11.25,False,False,raw/2025_adid319_ray-dewolfe-post-election-filing-campaign-financial-disclosure.pdf,02806104,v7,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-12-04,Post-general final (Dec 4 filing),,Campaign Mailer,Campaign Mailer,,1447.50,False,False,raw/2025_adid319_ray-dewolfe-post-election-filing-campaign-financial-disclosure.pdf,02806104,v8,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-12-04,Post-general final (Dec 4 filing),,Campaign Flyers,Campaign Flyers,,91.02,False,False,raw/2025_adid319_ray-dewolfe-post-election-filing-campaign-financial-disclosure.pdf,02806104,v9,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-12-04,Post-general final (Dec 4 filing),,Wix website builder,Wix website builder,,25.78,False,False,raw/2025_adid319_ray-dewolfe-post-election-filing-campaign-financial-disclosure.pdf,02806104,v10,medium,vision_cache/vision,0
Sharla Bynum,Council,3,2025,2025-12-04,Post-general final (Dec 4 filing),2025-10-29,Good Party,Good Party,Texts,38.40,False,True,raw/2025_adid317_sharla-bynum-post-election-filing-campaign-financial-disclosure.pdf,b5d4c178,v1,medium,vision_cache/vision,0
Sharla Bynum,Council,3,2025,2025-12-04,Post-general final (Dec 4 filing),2025-11-18,Good Party,Good Party,Dashboard,13.93,False,True,raw/2025_adid317_sharla-bynum-post-election-filing-campaign-financial-disclosure.pdf,b5d4c178,v2,medium,vision_cache/vision,0
